rank	word	frequency
23469	카페에서	24
23470	깜빡했어	24
23471	준비해주세요	24
23472	캠이랑	24
23473	열리지	24
23474	언론의	24
23475	가릴	24
23476	어제부터	24
23477	임무야	24
23478	먹었나	24
23479	추적하는	24
23480	대중의	24
23481	1일	24
23482	때였어	24
23483	수익이	24
23484	뒤쪽으로	24
23485	주는게	24
23486	배웠다	24
23487	얼굴과	24
23488	호주	24
23489	틀릴	24
23490	어쨌어	24
23491	노래할	24
23492	뿌리는	24
23493	얻으려면	24
23494	애써	24
23495	말하니까	24
23496	기억력이	24
23497	행복이	24
23498	좋으니	24
23499	보여주자	24
23500	비켜줘	24
23501	고용된	24
23502	들이쉬고	24
23503	망정이지	24
23504	셸비	24
23505	우웩	24
23506	등신	24
23507	보고에	24
23508	크로스	24
23509	팀에게	24
23510	가겠네	24
23511	올라와서	24
23512	무게	24
23513	목숨도	24
23514	그림자를	24
23515	준비됐다	24
23516	기적이야	24
23517	방문하는	24
23518	못하잖아요	24
23519	못했겠지	24
23520	어딨소	24
23521	요구한	24
23522	처음이라	24
23523	피고는	24
23524	행크는	24
23525	확인했는데	24
23526	움직였어요	24
23527	되더라	24
23528	어린애를	24
23529	통화했는데	24
23530	창피하게	24
23531	작별을	24
23532	하겠다면	24
23533	본거	24
23534	어떤데요	24
23535	영역	24
23536	보험에	24
23537	행크가	24
23538	딱딱한	24
23539	말죠	24
23540	처	24
23541	끔찍하다	24
23542	아쉽게도	24
23543	사냥하는	24
23544	아시네요	24
23545	교도소로	24
23546	확보할	24
23547	붙는	24
23548	헌신적인	24
23549	해볼래요	24
23550	성대한	24
23551	일치하지	24
23552	부위에	24
23553	그러잖아요	24
23554	근데요	24
23555	있었답니다	24
23556	지냈죠	24
23557	대마초를	24
23558	복수는	24
23559	숨어요	24
23560	고요	24
23561	완벽하군	24
23562	할머닌	24
23563	타워에	24
23564	설명하고	24
23565	메러디스한테	24
23566	강의를	24
23567	지르지	24
23568	이루는	24
23569	남녀	24
23570	생각해보고	24
23571	들어보렴	24
23572	휴버트	24
23573	의사들도	24
23574	이상했어요	24
23575	들어봤어요	24
23576	한낱	24
23577	것만이	24
23578	응급실을	24
23579	끊는다	24
23580	5달러	24
23581	선로	24
23582	달빛	24
23583	찾아낼거야	24
23584	측면에서	24
23585	제리카	24
23586	말아줄래	24
23587	좋을꺼야	24
23588	아자	24
23589	생각할거야	24
23590	음흠	24
23591	날이잖아	24
23592	기다리던	24
23593	채널을	24
23594	만들어줘	24
23595	만으로도	24
23596	시체에	24
23597	환각	24
23598	마약은	24
23599	효과적인	24
23600	세상이야	24
23601	숲속에서	24
23602	아주머니가	24
23603	그런다면	24
23604	출연	24
23605	안되는데요	24
23606	레지나	24
23607	안되서	24
23608	사진이에요	24
23609	생존자	24
23610	음악으로	24
23611	혼수상태에	24
23612	과소평가	24
23613	영주님	24
23614	개자식을	24
23615	애나가	24
23616	청혼을	24
23617	제스는	24
23618	눈알을	24
23619	백성을	24
23620	부르기	24
23621	조기	24
23622	빠졌다고	24
23623	남아있을	24
23624	어유	24
23625	부족합니다	24
23626	바깥으로	24
23627	신으로	24
23628	스틱	24
23629	알아두세요	24
23630	일이랑	24
23631	일자리가	24
23632	오늘로	24
23633	살아남았어	24
23634	큐브	24
23635	코로	24
23636	문이나	24
23637	오랜만이군	24
23638	구해줬어요	24
23639	분에게	24
23640	사운드	24
23641	참석	24
23642	검으로	24
23643	일이래	24
23644	걸거야	24
23645	쓰는거야	24
23646	규제	24
23647	포옹을	24
23648	본은	24
23649	알파가	24
23650	결혼하기	24
23651	강요하지	24
23652	것이니까	24
23653	대개는	24
23654	멍청했어	24
23655	문제라면	24
23656	슬로운	24
23657	은퇴할	24
23658	제물로	24
23659	묵고	24
23660	그다음엔	24
23661	스톰	24
23662	죽겠는데	24
23663	여보게	24
23664	결정했습니다	24
23665	보답으로	24
23666	발진	24
23667	공격해서	24
23668	이득이	24
23669	단순해서	24
23670	미워하는	24
23671	인연이	24
23672	아프단	24
23673	경주	24
23674	치료법이	24
23675	미세한	24
23676	듀켓	24
23677	구경하고	24
23678	받아줘	24
23679	발가락을	24
23680	돌아가셨죠	24
23681	정글에서	24
23682	들리는군	24
23683	감사하는	24
23684	아르뛰르	24
23685	트레이너	24
23686	네요	24
23687	둥	24
23688	바라는게	24
23689	지적	24
23690	데브	24
23691	말해줘도	24
23692	갑옷을	24
23693	바쁠	24
23694	입닥쳐	24
23695	예정이야	24
23696	신화에	24
23697	전문가의	24
23698	친구들이야	24
23699	매달아	24
23700	놔두세요	24
23701	본능적으로	24
23702	가서는	24
23703	화난거	24
23704	헬리콥터가	24
23705	귀찮아	24
23706	하나와	24
23707	이틀동안	24
23708	제스가	24
23709	매인워링	24
23710	했다며	24
23711	무섭다	24
23712	밥이나	24
23713	베라	24
23714	두려웠어	24
23715	장비도	24
23716	내리라고	24
23717	누구였어	24
23718	히틀러를	24
23719	않았다고요	24
23720	구경이나	24
23721	안해서	24
23722	함대	24
23723	여기지	24
23724	지나는	24
23725	훌륭하고	24
23726	매장	24
23727	사라가	24
23728	캠한테	24
23729	못살아	24
23730	하마터면	24
23731	페드로	24
23732	15초	24
23733	명령한다	24
23734	주파수를	24
23735	싸우길	24
23736	알기는	24
23737	해리는	24
23738	작자가	24
23739	던져버려	24
23740	출생	24
23741	드럼	24
23742	우그웨이	24
23743	한개	24
23744	정리가	24
23745	장군을	24
23746	베이	24
23747	조심해야지	24
23748	둘에	24
23749	발견을	24
23750	판타지	24
23751	떠올려봐	24
23752	설득해	24
23753	집중이	24
23754	있을거요	24
23755	지금이요	24
23756	어쨌다고	24
23757	마당에서	24
23758	그레이스의	24
23759	히로코	24
23760	악랄한	24
23761	옮긴	24
23762	전이에요	24
23763	교통사고를	24
23764	시원해	24
23765	권력이	24
23766	귀는	24
23767	생각하도록	24
23768	바쁘신	24
23769	가야겠네	24
23770	비행이	24
23771	연락했어	24
23772	면역이	24
23773	맛있겠다	24
23774	달러나	24
23775	뒤는	24
23776	미묘한	24
23777	거짓을	24
23778	카르텔	24
23779	저쪽이에요	24
23780	일손이	24
23781	표현하는	24
23782	관객이	24
23783	모건은	24
23784	찾아오면	24
23785	군인을	24
23786	웃으세요	24
23787	걸렸을	24
23788	로프	24
23789	저는요	24
23790	어떻겠니	24
23791	색스	24
23792	하시길	24
23793	속지	24
23794	동쪽에서	24
23795	못할겁니다	24
23796	아까도	24
23797	흘릴	24
23798	끝났으니까	24
23799	알려줄게요	24
23800	역시도	24
23801	모르던	24
23802	중이었죠	24
23803	점도	24
23804	알아야죠	24
23805	얼간이가	24
23806	그랬음	24
23807	캐스가	24
23808	도구	24
23809	연료는	24
23810	상처받은	24
23811	고쳤어	24
23812	날지	24
23813	재미있고	24
23814	보입니까	24
23815	계신가	24
23816	답변이	24
23817	놓을게요	24
23818	도와주셔서	24
23819	광산의	24
23820	예예	24
23821	중으로	24
23822	기다려도	24
23823	자녀	24
23824	사람들하고	24
23825	전해주게	24
23826	말했는지	24
23827	보는거	24
23828	것들이지	24
23829	짓이다	24
23830	도슨	24
23831	생겼구나	24
23832	사과하러	24
23833	이기적으로	24
23834	들인	24
23835	살지도	24
23836	공습	24
23837	할꺼에요	24
23838	메일을	24
23839	달래	24
23840	바랬던	24
23841	점에서	24
23842	아름답구나	24
23843	방식의	24
23844	듣는다면	24
23845	그들만의	24
23846	망설이는	24
23847	상상하는	24
23848	주신다면	24
23849	불의	24
23850	포장	24
23851	흔들리는	24
23852	쓰일	24
23853	일기	24
23854	아라리가	24
23855	함장님은	24
23856	동생이에요	24
23857	그레이트	24
23858	내려가는	24
23859	히틀러의	24
23860	임금을	24
23861	변호사님	24
23862	이민	24
23863	일처럼	24
23864	드니	24
23865	바람피는	24
23866	베카	24
23867	애기는	24
23868	대학생	24
23869	모니카가	24
23870	잘게	24
23871	슬퍼할	24
23872	아빠다	24
23873	씨앗을	24
23874	가졌다는	24
23875	하나라고	24
23876	토리	24
23877	하려는거야	24
23878	스테이크를	24
23879	거기에는	24
23880	싶게	24
23881	찾으셨어요	24
23882	물고기를	24
23883	복수할	24
23884	안중에도	24
23885	필요하다구요	24
23886	아무렇게나	24
23887	교회로	24
23888	미쳤군요	24
23889	지문은	24
23890	머리의	24
23891	약속해줘요	24
23892	부검을	24
23893	그렇구요	24
23894	것에도	24
23895	하기는	24
23896	집착	24
23897	죄송하네요	24
23898	타운	24
23899	선생의	24
23900	보람이	24
23901	나아진	24
23902	이겼지	24
23903	방문자	24
23904	멈출수	24
23905	탱크를	24
23906	정체	24
23907	예수님을	24
23908	국장이	24
23909	에드윈	24
23910	있을만큼	24
23911	구원	24
23912	일렉트라	24
23913	풀을	24
23914	옮겼어요	24
23915	케이크가	24
23916	탕	24
23917	스페인어를	24
23918	최근에는	24
23919	겁나는	24
23920	죽일지도	24
23921	가만있지	24
23922	해봤지	24
23923	인물은	24
23924	휠체어를	24
23925	베인	24
23926	자도록	24
23927	상호	24
23928	하나같이	24
23929	간직하고	24
23930	데려가도	24
23931	프랭키가	24
23932	딘이	24
23933	다그다	24
23934	마련이지	24
23935	가졌지	24
23936	이상한게	24
23937	차예요	24
23938	도시와	24
23939	공간에서	24
23940	열려요	24
23941	보잖아	24
23942	곰팡이	24
23943	디나	24
23944	뽑힌	24
23945	관여하지	24
23946	윌슨이	24
23947	맞는데요	24
23948	나올지	24
23949	여정이	24
23950	하나에요	24
23951	단추를	24
23952	피해자들이	24
23953	포로	24
23954	반복	24
23955	작성	24
23956	바텐더가	24
23957	상태의	24
23958	갚아	24
23959	목표물을	24
23960	남았네요	24
23961	대통령께	24
23962	뭐하는거죠	24
23963	쓰러졌어요	24
23964	강력계	24
23965	양입니다	24
23966	모욕을	24
23967	거부하지	24
23968	이일을	24
23969	발목에	24
23970	이방인	24
23971	관에	24
23972	힘들다	24
23973	건도	24
23974	서있지	24
23975	자책하지	24
23976	들어주는	24
23977	어여쁜	24
23978	끝난게	24
23979	센서를	24
23980	일리노이	24
23981	약점은	24
23982	해보자구	24
23983	1206호	24
23984	비범한	24
23985	잘해서	24
23986	보안관은	24
23987	들어본적	24
23988	지키려는	24
23989	뿐이니	24
23990	실험용	24
23991	싫어한다고	24
23992	있는동안	24
23993	시나리오는	24
23994	결정된	24
23995	그랬단	24
23996	미녀	24
23997	반대편으로	24
23998	겪었는지	24
23999	겨울에	24
24000	에이미의	24
24001	쓰러졌다	24
24002	테이프가	24
24003	옷으로	24
24004	잠들었어요	24
24005	일주일은	24
24006	동력이	24
24007	나오는지	24
24008	재밌군	24
24009	너구리가	24
24010	안갈거야	24
24011	소리여	24
24012	등장	24
24013	네게는	24
24014	관한거야	24
24015	시야에서	24
24016	죽치고	24
24017	못하겠네요	24
24018	골수	24
24019	그분께	24
24020	당시의	24
24021	밸리	24
24022	사내는	24
24023	서명해	23
24024	이놈들아	23
24025	제독	23
24026	경적	23
24027	가졌으면	23
24028	벤치에	23
24029	추한	23
24030	길가에	23
24031	마찬가지입니다	23
24032	뭐했어	23
24033	있겠구나	23
24034	시스템의	23
24035	연인이	23
24036	비웃고	23
24037	아는군요	23
24038	그후	23
24039	지킨다	23
24040	겁나서	23
24041	저장	23
24042	갈건데	23
24043	올랐어	23
24044	숨어있어	23
24045	동무가	23
24046	크리스티나한테	23
24047	하기위해	23
24048	안부를	23
24049	강력하게	23
24050	테지만	23
24051	저년	23
24052	들으렴	23
24053	의무	23
24054	말하면서	23
24055	모양이죠	23
24056	찾겠어요	23
24057	시선	23
24058	나누지	23
24059	견뎌낼	23
24060	생물학	23
24061	웃으면	23
24062	여어	23
24063	2백만	23
24064	몇달동안	23
24065	찢어졌어	23
24066	만드신	23
24067	복잡하고	23
24068	자세로	23
24069	이놈을	23
24070	최은설	23
24071	일생에	23
24072	빠른데	23
24073	매력적이고	23
24074	즐기게	23
24075	있었냐	23
24076	갑옷	23
24077	하나였어요	23
24078	충분하다	23
24079	스카이가	23
24080	있는건데	23
24081	물었을	23
24082	높으신	23
24083	피우면	23
24084	막을수	23
24085	닥칠	23
24086	더운	23
24087	셰퍼드를	23
24088	기저귀를	23
24089	팝은	23
24090	찰리가	23
24091	기억안나	23
24092	실험실은	23
24093	비자	23
24094	출신이죠	23
24095	이때까지	23
24096	마저리	23
24097	받는게	23
24098	편이죠	23
24099	트레일러에	23
24100	먹는게	23
24101	레버를	23
24102	록시	23
24103	보내자	23
24104	않단	23
24105	아름답다	23
24106	있었냐고	23
24107	붙잡혀	23
24108	올께요	23
24109	모르는군요	23
24110	견디기	23
24111	어기면	23
24112	엄연히	23
24113	돔을	23
24114	던져요	23
24115	영적인	23
24116	릴리랑	23
24117	유전적	23
24118	처리하죠	23
24119	없는걸요	23
24120	떠났습니다	23
24121	닥쳐라	23
24122	남편분은	23
24123	심실	23
24124	데를	23
24125	실질적인	23
24126	세척	23
24127	엘리엇이	23
24128	이동해야	23
24129	이유예요	23
24130	길인데	23
24131	잡았죠	23
24132	두고봐	23
24133	단검을	23
24134	타워를	23
24135	못할까	23
24136	확신하고	23
24137	남자애들은	23
24138	다를게	23
24139	달러로	23
24140	기증자를	23
24141	했었지만	23
24142	할지라도	23
24143	생각해보자	23
24144	자막은	23
24145	하이킹	23
24146	라일라	23
24147	영향력이	23
24148	11시에	23
24149	했지만요	23
24150	이안은	23
24151	폴로	23
24152	벌어질지	23
24153	화장실도	23
24154	누나도	23
24155	덤벼봐	23
24156	5명	23
24157	허세	23
24158	아레스	23
24159	도와줄까요	23
24160	여동생과	23
24161	지내면	23
24162	스트리트	23
24163	걸리진	23
24164	폭력에	23
24165	이식할	23
24166	디완	23
24167	써먹을	23
24168	가져왔죠	23
24169	모를걸	23
24170	비슷하지	23
24171	초질량	23
24172	관리자	23
24173	지그	23
24174	골반	23
24175	그말	23
24176	시간이면	23
24177	떨어졌습니다	23
24178	감시가	23
24179	두르고	23
24180	웃기지마	23
24181	바리스	23
24182	계기가	23
24183	수사가	23
24184	안아줘	23
24185	겠습니다	23
24186	알게될거야	23
24187	영주가	23
24188	숲은	23
24189	깊숙한	23
24190	부하들에게	23
24191	했다니	23
24192	암살자	23
24193	수익	23
24194	문제될	23
24195	가뒀어	23
24196	2천만	23
24197	전설을	23
24198	휴대폰은	23
24199	발생할	23
24200	열쇠도	23
24201	멋진걸	23
24202	도왔어요	23
24203	장난으로	23
